ID,EDUCATION,MARITAL_STATUS,AGE,TOTAL_CHILDREN,INCOME,TOTAL_SPENDING,COUNTRY,DATE_ENROLLED,RECENCY,AMOUNT_WINES,AMOUNT_FRUITS,AMOUNT_MEAT,AMOUNT_FISH,AMOUNT_SWEET,AMOUNT_GOLD,DISC_PURCHASE,WEB_PURCHASE,CATALOG_PURCHASE,STORE_PURCHASE,WEBVISIT,CMP1,CMP2,CMP3,CMP4,CMP5,RESPONSE,COMPLAIN
7369,Master's Degree,Married,43,1,36959.0,62,Spain,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0
4381,Doctorate Degree,Married,53,2,46463.0,235,Spain,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0
9964,Bachelor's Degree,Single,45,1,61825.0,424,Spain,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
1630,Bachelor's Degree,Single,45,1,61825.0,424,Spain,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
5012,Bachelor's Degree,Married,35,1,28691.0,34,Spain,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0
6918,Bachelor's Degree,Married,35,1,28691.0,34,Spain,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0
7822,Bachelor's Degree,Together,48,1,54058.0,662,Spain,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0
10156,Bachelor's Degree,Single,49,1,84196.0,1237,Spain,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0
3033,Master's Degree,Together,61,0,38620.0,318,Australia,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0
4119,Master's Degree,Together,61,0,38620.0,318,Germany,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0
11110,Bachelor's Degree,Single,51,1,3502.0,5,India,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
332,Bachelor's Degree,Married,67,1,47743.0,275,Spain,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,0,0,1,0,0,0
737,Doctorate Degree,Married,75,0,80360.0,2231,Spain,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,1,0,0,1,1,0,0
10319,Bachelor's Degree,Married,53,1,66303.0,1286,Spain,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,0,0,1,0,0,0
2683,Bachelor's Degree,Married,55,2,52413.0,910,Canada,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0
3445,Bachelor's Degree,Single,68,0,60714.0,957,South Africa,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0
10913,Master's Degree,Single,40,1,31385.0,27,Spain,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,0,0,1,0,0,1,0
4427,Master's Degree,Single,29,0,83257.0,1365,Spain,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,0,0,1,0,1,1,1
8717,Doctorate Degree,Married,49,1,80427.0,1835,India,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0
2066,Bachelor's Degree,Together,75,1,38823.0,114,Spain,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0
3340,Bachelor's Degree,Married,47,1,42014.0,436,Canada,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0
8685,Bachelor's Degree,Married,47,1,42014.0,436,South Africa,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0
4149,Doctorate Degree,Together,76,0,76140.0,1348,Spain,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0
8726,Master's Degree,Divorced,60,2,41713.0,174,Canada,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0
2295,Doctorate Degree,Married,70,1,62670.0,825,South Africa,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0
3283,Master's Degree,Married,52,1,70932.0,909,Spain,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0
1915,Doctorate Degree,Married,73,0,78939.0,1507,Germany,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0
800,Bachelor's Degree,Together,64,2,44512.0,32,South Africa,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0
9166,Bachelor's Degree,Married,56,1,63967.0,882,Spain,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0
5147,Bachelor's Degree,Single,76,0,90842.0,1424,Spain,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0
13,Doctorate Degree,Widowed,77,1,25358.0,32,South Africa,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0
8724,Bachelor's Degree,Single,42,1,28567.0,46,Spain,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0
9381,Bachelor's Degree,Married,46,2,66373.0,606,Australia,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0
9384,Bachelor's Degree,Married,46,2,66373.0,606,Australia,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0
3560,Bachelor's Degree,Together,72,0,83844.0,1574,Germany,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0
241,Bachelor's Degree,Together,72,0,83844.0,1574,Spain,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0
7521,Bachelor's Degree,Together,72,0,83844.0,1574,Canada,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0
9799,Doctorate Degree,Divorced,56,2,83664.0,1173,Spain,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0
5123,Master's Degree,Married,73,0,27450.0,143,Spain,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0
448,Doctorate Degree,Single,46,1,54880.0,795,Spain,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0
4837,Doctorate Degree,Married,59,1,71322.0,1305,Spain,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0
9365,Doctorate Degree,Single,48,1,60000.0,1277,Spain,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0
8932,Master's Degree,Together,55,1,65176.0,1531,South Africa,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0
7055,Doctorate Degree,Together,72,1,61010.0,1021,Canada,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0
3537,Bachelor's Degree,Together,43,1,31089.0,79,Spain,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0
9081,Bachelor's Degree,Single,36,1,20518.0,25,Spain,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0
4988,Doctorate Degree,Married,76,2,34469.0,62,South Africa,2014-05-04,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0
1050,Bachelor's Degree,Married,72,0,28332.0,65,Germany,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0
5610,Bachelor's Degree,Together,59,2,33456.0,36,India,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0
3526,Doctorate Degree,Married,56,2,38443.0,38,Spain,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0
5136,Bachelor's Degree,Single,51,1,65333.0,798,Canada,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,0,0,1,1,0,0
1411,Bachelor's Degree,Divorced,72,0,82623.0,940,Spain,2013-11-10,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0
701,Bachelor's Degree,Married,53,1,73691.0,1179,Spain,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,0,0,1,0,0,0,0
6203,Bachelor's Degree,Together,77,0,74485.0,1734,Spain,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0
7192,Bachelor's Degree,Together,69,1,65748.0,545,Spain,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1
5181,Basic Education,Single,42,1,24367.0,24,Spain,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0
9220,Bachelor's Degree,Single,53,0,91700.0,1968,Spain,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0
7734,Bachelor's Degree,Single,31,0,79244.0,1216,Australia,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,1,0,0,0,1,1,0
10446,Doctorate Degree,Married,67,0,82017.0,729,Canada,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,1,0,0,1,1,1,0
5524,Bachelor's Degree,Single,67,0,58138.0,1617,United States,2012-09-04,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0
3830,Master's Degree,Married,71,2,59354.0,459,Canada,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0
5186,Doctorate Degree,Married,69,1,58482.0,731,Canada,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,0,0,1,0,0,0
8514,Bachelor's Degree,Together,48,1,29478.0,20,Spain,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
7165,Bachelor's Degree,Together,52,1,64474.0,823,Spain,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0
10236,Master's Degree,Single,49,1,31160.0,64,South Africa,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0
2392,Bachelor's Degree,Married,52,2,40321.0,102,Spain,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
1920,Bachelor's Degree,Married,52,2,40321.0,102,Spain,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0
3673,Bachelor's Degree,Single,53,1,55239.0,779,South Africa,2013-07-14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0
1453,Doctorate Degree,Widowed,81,0,57513.0,1060,Spain,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0
4518,Bachelor's Degree,Together,45,1,85693.0,1169,Canada,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0
8969,Bachelor's Degree,Married,47,1,71855.0,1141,South Africa,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0
387,Basic Education,Married,48,0,7500.0,61,United States,2012-11-13,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0
1079,Doctorate Degree,Married,53,1,71969.0,1086,India,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,0,1,0,0,0
164,Doctorate Degree,Married,47,0,28973.0,269,Spain,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0
3434,Bachelor's Degree,Single,73,0,80872.0,1336,Spain,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0
5721,Doctorate Degree,Married,68,0,84117.0,1566,Canada,2014-05-11,60,611,76,749,59,45,26,1,7,10,6,2,0,0,0,0,1,0,0
8418,Master's Degree,Single,66,2,38741.0,61,Germany,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0
5300,Master's Degree,Married,51,1,38961.0,70,Spain,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0
10424,Bachelor's Degree,Single,56,0,75922.0,1295,South Africa,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0
11171,Master's Degree,Married,59,3,56962.0,411,Australia,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
1600,Master's Degree,Married,59,3,56962.0,411,South Africa,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
7851,Bachelor's Degree,Widowed,75,0,70165.0,926,Spain,2013-09-22,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0
10701,Bachelor's Degree,Married,51,0,65308.0,1211,United States,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,1,0,0,0,1,0,0
891,Master's Degree,Together,73,2,29298.0,11,Spain,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0
6912,Doctorate Degree,Married,57,2,63246.0,772,Spain,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0
5967,Bachelor's Degree,Together,72,2,33402.0,70,Germany,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0
2109,Bachelor's Degree,Single,34,0,96843.0,1544,Spain,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,0,0,1,1,0
6292,Doctorate Degree,Married,38,0,82333.0,1822,Germany,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,0,0,1,1,0
8537,Bachelor's Degree,Widowed,75,0,72643.0,1429,Spain,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,1,0,0,0,0,1,0
9576,Doctorate Degree,Together,42,1,32313.0,159,Spain,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0
5935,Master's Degree,Single,68,1,55284.0,764,India,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0
10264,Bachelor's Degree,Divorced,45,1,15287.0,31,South Africa,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,1,0
234,Bachelor's Degree,Divorced,45,1,15287.0,31,Spain,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,1,0
3202,Doctorate Degree,Married,37,0,51563.0,1250,South Africa,2012-10-01,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,0,1,1,0,0
1103,Master's Degree,Married,48,1,81929.0,2053,Australia,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,0,0,1,0,1,1,0
610,Doctorate Degree,Together,71,2,53593.0,480,Australia,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0
4480,Master's Degree,Married,51,1,60432.0,401,South Africa,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0
10660,Master's Degree,Married,67,2,66726.0,438,Spain,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,0,0,1,0,0,0
9353,Bachelor's Degree,Single,65,1,62450.0,995,India,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,0,0,1,0,0,0
4120,Master's Degree,Single,49,1,49514.0,369,India,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0
2836,Doctorate Degree,Married,52,1,43269.0,19,Germany,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
9579,Doctorate Degree,Married,65,3,33762.0,106,Canada,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0
5841,Bachelor's Degree,Together,58,1,60894.0,832,Spain,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0
3174,Bachelor's Degree,Together,65,1,87771.0,1957,Spain,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,1,1,0,1,1,1,0
5536,Bachelor's Degree,Together,65,1,87771.0,1957,Canada,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,1,1,0,1,1,1,0
2061,Bachelor's Degree,Married,69,1,50737.0,99,Spain,2013-05-11,61,78,0,11,0,0,10,1,2,0,4,6,0,0,0,1,0,0,0
8477,Bachelor's Degree,Divorced,68,3,26150.0,28,Spain,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0
640,Bachelor's Degree,Married,73,1,57304.0,1026,Spain,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0
3828,Bachelor's Degree,Married,73,1,71107.0,1327,Spain,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0
4093,Master's Degree,Together,49,2,53253.0,436,Canada,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0
8624,Bachelor's Degree,Married,66,0,81320.0,928,South Africa,2013-02-06,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0
2802,Master's Degree,Married,32,0,87000.0,961,Australia,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0
368,Bachelor's Degree,Married,50,1,40049.0,290,India,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0
3599,Bachelor's Degree,Married,54,1,63684.0,1464,Spain,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0
3389,Bachelor's Degree,Married,54,1,69016.0,1533,Spain,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0
10710,Bachelor's Degree,Married,45,1,7500.0,18,Spain,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0
7118,Bachelor's Degree,Married,67,1,73803.0,1528,Canada,2012-08-01,61,833,80,363,52,26,174,2,9,5,6,6,0,0,1,0,0,1,0
4937,Master's Degree,Married,51,2,46094.0,44,Spain,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0
1127,Doctorate Degree,Married,51,0,85844.0,1958,Spain,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,0,0,1,0,0
833,Master's Degree,Married,69,2,38452.0,72,Spain,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
3565,Master's Degree,Married,69,2,38452.0,72,Spain,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
6086,Bachelor's Degree,Married,69,0,80395.0,1380,Australia,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,1,0,0,0,0,0,0
1763,Bachelor's Degree,Together,36,0,87679.0,2524,Canada,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,0,1,1,0
4697,Master's Degree,Divorced,75,0,35416.0,390,South Africa,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0
182,Doctorate Degree,Together,78,1,44124.0,397,Spain,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0
1165,Doctorate Degree,Single,66,2,50729.0,496,South Africa,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0
5386,Bachelor's Degree,Together,71,0,94384.0,2302,South Africa,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,1,1,1,0
6024,Bachelor's Degree,Together,71,0,94384.0,2302,Spain,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,1,1,1,0
2678,Bachelor's Degree,Single,34,1,34412.0,209,Australia,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0
5790,Bachelor's Degree,Married,39,1,31158.0,72,Spain,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0
236,Bachelor's Degree,Married,73,2,34838.0,170,Canada,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0
6001,Bachelor's Degree,Married,45,1,56775.0,937,Spain,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0
6250,Doctorate Degree,Widowed,75,1,54356.0,775,Spain,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0
1168,Doctorate Degree,Married,46,0,72159.0,1401,Spain,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0
10749,Bachelor's Degree,Single,33,0,8028.0,178,Spain,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0
2926,Master's Degree,Together,72,1,55951.0,1374,South Africa,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0,0
716,Doctorate Degree,Together,75,1,67911.0,976,Spain,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0
6544,Doctorate Degree,Together,75,1,67911.0,976,Germany,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0
4298,Doctorate Degree,Together,51,1,20427.0,10,Spain,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
5823,Doctorate Degree,Single,54,1,32303.0,39,India,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0
8375,Doctorate Degree,Married,56,1,55954.0,518,Australia,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0
5723,Doctorate Degree,Together,48,1,49187.0,116,Spain,2014-01-11,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0
5763,Master's Degree,Together,52,1,49854.0,380,Canada,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0
8727,Bachelor's Degree,Divorced,46,1,63693.0,1150,South Africa,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
3056,Bachelor's Degree,Divorced,46,1,63693.0,1150,South Africa,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
8442,Master's Degree,Married,39,2,19510.0,30,Canada,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0
3712,Bachelor's Degree,Divorced,65,0,52332.0,259,India,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,0,0,1,0,0,0
10722,Bachelor's Degree,Together,51,1,55593.0,546,India,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,0,0,1,0,0,0,0
2406,Bachelor's Degree,Together,75,1,54591.0,519,Australia,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0
7313,Master's Degree,Widowed,75,0,74859.0,1565,Canada,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,1,0,0,0,0,0,0
2656,Bachelor's Degree,Divorced,53,2,40851.0,59,Canada,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0
1993,Doctorate Degree,Married,75,1,58607.0,972,United States,2012-12-23,63,867,0,86,0,0,19,3,2,3,9,8,0,0,0,1,0,0,0
4136,Basic Education,Single,32,1,7500.0,119,Spain,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0
2928,Doctorate Degree,Single,49,1,52614.0,990,Spain,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0
2920,Doctorate Degree,Single,49,1,52614.0,990,Mexico,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0
6661,Bachelor's Degree,Married,50,1,67445.0,1174,Spain,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
5462,Bachelor's Degree,Married,50,1,67445.0,1174,India,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
10897,Bachelor's Degree,Married,50,1,67445.0,1174,Australia,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
10542,Doctorate Degree,Married,56,2,36778.0,77,Spain,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0
5756,Bachelor's Degree,Together,41,1,39453.0,55,Spain,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0
3570,Doctorate Degree,Together,55,1,42731.0,244,South Africa,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0
1072,Doctorate Degree,Single,59,1,40760.0,93,Canada,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0
9606,Doctorate Degree,Married,59,0,69969.0,1536,Spain,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,1,0,0,0,1,1,0
2730,Bachelor's Degree,Single,69,0,80317.0,1231,Canada,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0
2995,Master's Degree,Together,67,0,66636.0,1084,Spain,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0
8210,Master's Degree,Married,49,1,54730.0,405,Spain,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0
773,Master's Degree,Divorced,53,2,42835.0,595,India,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0
5272,Master's Degree,Married,59,1,53843.0,562,South Africa,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0
5125,Bachelor's Degree,Married,64,0,79530.0,1348,Spain,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0
4391,Master's Degree,Divorced,56,1,63841.0,908,South Africa,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
6283,Master's Degree,Divorced,56,1,63841.0,908,Spain,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
3421,Master's Degree,Divorced,56,1,63841.0,908,Australia,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
5731,Master's Degree,Married,41,1,27100.0,37,Spain,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
7152,Master's Degree,Married,41,1,27100.0,37,Germany,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
3919,Master's Degree,Single,48,0,72309.0,1931,Canada,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,1,0,0,0,0,1,0
6097,Bachelor's Degree,Single,65,2,50664.0,561,South Africa,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0
5150,Basic Education,Single,45,1,20194.0,47,Spain,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0
10479,Doctorate Degree,Married,49,0,76618.0,1511,Australia,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0
5966,Doctorate Degree,Married,50,2,45207.0,215,Spain,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,0,0,1,0,0,0
3439,Bachelor's Degree,Married,52,2,56721.0,296,Spain,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0
6609,Bachelor's Degree,Widowed,58,0,27038.0,107,South Africa,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0
5393,Bachelor's Degree,Single,47,1,23763.0,42,Spain,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0
